area_id,city_id,area_name
228000,191290,Les Taillades
228011,191301,Les Vans
133649,214598,Si Sawat
227256,188205,Dhuizon
227181,188080,Cros-de-Cagnes
227206,188130,Cuxac-Cabardès
227210,188134,Dabo
227212,188136,Daglan
227279,188252,Domfront
228033,191346,Levens
228048,191386,Liévin
228050,191388,Lignan-de-Bordeaux
228054,191393,Lignières
228057,191396,Ligny-le-Châtel
228059,191398,Ligré
228065,191405,Limas
228070,191435,Livarot
228075,191440,Livron-sur-Drôme
228117,191507,Lonlay
228106,191496,Longraye
132649,130591,Kelbrook
132652,130594,Kelsall
132484,130244,Hawkhurst
132636,130552,Innerleithen
132600,130490,Hungerton
132617,130507,Hurworth
132569,130407,Hollingbourne
132586,130450,Hornchurch
132587,130451,Horndon On The Hill
132590,130454,Hornsea
132575,130439,Hope
132555,130393,Hoddesdon
132546,130358,Highley
132540,130352,Highbury
132513,130299,Hemyock
132504,130290,Helmdon
132507,130293,Helsby
132392,130048,Great Torrington
132446,130154,Hanborough
132475,130209,Hartshorne
132480,130240,Hawes
132441,130149,Hampstead
227127,187407,Charnavas
132418,130100,Gurnard
227134,187984,Courthézon
132381,130012,Great Easton
226905,186490,Blanzy
227101,187356,Chaneins
227068,187199,Cendrieux
227069,187200,Cenon
227050,187157,Caumont
227051,187158,Caumont-sur-Durance
227023,187106,Caromb
227038,187145,Castineta
226963,186995,Caderousse
226957,186989,Cabris
226958,186990,Cacavon
226997,187054,Candé
227000,187057,Canéjean
227007,187089,Carentoir
227009,187091,Cargèse
227013,187095,Carlepont
227015,187097,Carmaux
227016,187098,Carnas
226933,186941,Bully-les-Mines
226935,186943,Buoux
226945,186953,Burie
226949,186957,Busca Malo
226926,186934,Buisson
226909,186494,Blay
226914,186499,Blérancourt
226915,186500,Bléré
226835,186348,Bertrambois
226893,186454,Bischwiller
226876,186437,Biguglia
226879,186440,Billom
226872,186409,Bézaudun-les-Alpes
226866,186403,Beychac
226868,186405,Beynat
226869,186406,Beynes
226847,186360,Bessans
226850,186387,Betton
226825,186338,Berrien
226817,186256,Belgentier
226798,186237,Beauzelle
226800,186239,Bécon-les-Granits
226802,186241,Bédarieux
226803,186242,Bedarrides
135450,132992,Walsingham
135517,133136,West Wittering
135520,133139,Westbourne
135521,133140,Westbury
135523,133142,Westbury-sub-Mendip
135481,133049,Wealdstone
135443,132985,Wallington
135423,132939,Upperlands
135424,132940,Upton
133770,214816,U Thong
133789,214859,Wichit
133797,214867,Yan Ta Khao
133822,215317,An Ma
135386,132851,Trefonen
133734,214756,Thap Sakae
133601,214502,Sai Yok
133618,214519,Sam Roi Yot
133589,132504,Stathern
133564,132454,Sproughton
133577,132492,Stanton In Peak
133552,132442,Spilsby
133553,132443,Spitalfields
133527,132392,South Clifton
133543,132408,South Newbald
133504,132343,Slaithwaite
133442,132204,Selside
133449,132211,Sennen
133436,132198,Seisdon
133439,132201,Selby
133394,132105,Saint Erth
133398,132109,Saint Johns Wood
133399,132110,Saint Lawrence
132848,130993,Llysfaen
132851,130996,Lochboisdale
132852,130997,Lochcarron
132699,130692,Kingston On Soar
132801,130897,Little Baddow
132811,130907,Little Cowarne
132780,130850,Letterston
132781,130851,Levens
132775,130845,Lennoxtown
132748,130792,Largo Ward
132722,130740,Kirkwall
132673,130641,Kilham
132674,130642,Kilkeel
132988,131287,Millburn
132996,131295,Milnthorpe
132941,131188,Marple
132925,131146,Malpas
132919,131140,Maidens
132912,131107,Lydney
132855,131000,Lochmaben
132867,131037,Longhirst
132706,130699,Kinlochleven
132880,131050,Looe
224674,176297,Marcialla
224677,176778,Moda
224648,176246,Männiku
224655,176278,Maracalagonis
224656,176279,Maracanaú
224661,176284,Marano Di Valpolicella
224666,176289,Marataízes
224688,176789,Mògoro
224690,176791,Moheda
224693,176794,Moholm
224698,176799,Moinesti
224779,177079,Mucuri
224717,176843,Monclassico
224723,176849,Mongiove
224727,176926,Montesano
224729,176928,Montevago
224736,176935,Monthey
224742,176941,Montijo
224748,176947,Montoro
224753,177027,Morungaba
224852,177254,Namwon-si
224819,177195,Nacional
224824,177200,Nadur
225734,181628,Stilbaai
225736,181630,Stilo
225737,181631,Stimpfach
225738,181632,Stip
225712,181582,Stei
225714,181584,Stein
225716,181586,Steinbach
225702,181572,Stazzo
225705,181575,Stechelberg
225706,181576,Steckborn
225674,181015,Sindia
225652,180917,Siculiana
225659,180924,Siebnen
224942,177941,Omega
224899,177849,Oedheim
224891,177841,Odeshog
224912,177886,Ojo Zarco
226722,186090,Barbezieux
226725,186093,Bardos
226646,185537,Aigrefeuille
226677,185593,Allègre
226678,185594,Alleins
226648,185539,Aigremont
226653,185544,Aiguillon
226654,185545,Aigurande
226659,185550,Aillon-le-Jeune
226667,185558,Airvault
226785,186201,Beaulieu
226771,186163,Baye
225941,182593,Tuxtepec
226693,185609,Alos
226760,186152,Baugé
226745,186113,Barsac
226747,186139,Bassussarry
225853,181924,Taguig
225861,181932,Taipadas
225866,181937,Taksim
225876,181972,Tammiste
225797,181766,Suider-Paarl
225813,181782,Sulzfeld
225821,181816,Surbo
225837,181832,Suzano
225728,181622,Sticciano
225775,181718,Strö
225787,181731,Strumica
225966,182643,Uggiano La Chiesa
225967,182644,Ugglarp
226638,185454,Achimota
225848,181919,Tagerwilen
226641,185457,Augustinesborg
225900,182527,Tubarao
225878,181974,Tämta
225918,182545,Tulancingo
225927,182579,Türi
225932,182584,Turri
221933,164630,San Cesareo
221909,164582,Ostia
221911,164584,Paliano
221914,164611,Pontinia
221916,164613,Posta
221919,164616,Prima Porta
221921,164618,Prossedi
221923,164620,Rignano Flaminio
221925,164622,Rocca Massima
221903,164576,Nepi
221893,164566,Montelanico
221896,164569,Monterosi
221878,164526,Giulianello
221881,164529,Grotte Di Castro
221888,164561,Monte Porzio Catone
221874,164522,Garbatella
221853,164477,Cecchina
221854,164478,Celleno
221774,163875,Ronta
221843,164467,Castel Madama
221857,164481,Centocelle
221865,164513,Forano
221867,164515,Frattocchie
222654,167744,Bellosguardo
222641,167731,Bella Coola
222648,167738,Bellelay
221876,164524,Genazzano
221935,164632,San Gennaro
221937,164658,Torrimpietra
221948,164669,Valloni
221949,164670,Valmontone
221950,164671,Vasanello
221951,164672,Venafro
221952,164673,Veroli
221955,164676,Vignanello
221956,164677,Villetta Barrea
222634,167724,Belém
222862,168830,Buzas
222863,168831,Buzias
222870,168838,Byske
222832,168195,Boda
222833,168196,Bodafors
222847,168790,Burseryd
222765,168028,Bitonto
222766,168029,Bitritto
222772,168035,Bivio Lupotto
222775,168038,Biyagama
222798,168136,Blidsberg
222709,167923,Bichishausen
222684,167874,Besigheim
222897,168890,Caetano
222898,168891,Caeté
222905,168898,Caglayan
222906,168899,Cagnano Varano
222907,168900,Caicó
222812,168174,Bobcaygeon
222882,168850,Cabedelo
222883,168851,Cabo
222927,168944,Callander
222894,168887,Cadoneghe
222912,168929,Caldaro
222915,168932,Caldas Da Rainha
222919,168936,Caldonazzo
223670,172250,Giurgiu
223680,172260,Gland
222957,168998,Campbellford
222962,169003,Campi Salentina
223634,171787,Frillesas
223644,171797,Frödinge
222934,168951,Caltanissetta
222943,168984,Caminha
222944,168985,Camini
222945,168986,Camisano Vicentino
222946,168987,Cammarata
222948,168989,Camorino
222950,168991,Campagnatico
223905,173313,Heddesheim
224637,176234,Manguinhos
224640,176237,Manhuaçu
223937,173394,Hemberg
223946,173403,Hemsbach
223947,173404,Hemse
223949,173406,Henan
223887,173295,Hay River
223848,172651,Grosswallstadt
223851,172654,Grossweil
223855,172658,Grottaglie
223856,172659,Grotte
223865,173249,Hastings
223866,173250,Hastings
223868,173252,Hateg
223797,172550,Grezzana
223781,172510,Grassina
223757,172461,Grammichele
223698,172303,Gnesta
223667,172247,Giubiasco
223723,172403,Gossau
209899,115643,Cu Chi
209908,115652,Khanh Hoa
209941,115734,Vinh Long
210766,119267,Oberems
210809,119360,Rocklinghausen
210811,119362,Roda
210826,119402,Schönbach
210831,119407,Schwarz
210837,119413,Seeheim-Jugenheim
209878,115097,Kimle
209879,115098,Kisbajcs
209883,115102,Pannonhalma
209868,115087,Fertoszentmiklos
209873,115092,Gyorujbarat
209804,114951,Szerencs
209826,114997,Csongrád
209828,114999,Domaszék
209838,115033,Agard
209846,115041,Csabdi
209849,115044,Dunaújváros
209850,115045,Enying
211778,123709,Rosau
211779,123710,Rosbach
124531,196126,Ballum
124533,196128,Bandholm
124542,196137,Beder
124547,196166,Bjert
210880,119505,Wattenbach
210889,119514,Wehrheim
210893,119518,Weiher
210894,119519,Weilbach
210898,119523,Weißehütte
210693,118724,Born
124563,196182,Bogense
124566,196185,Bolderslev
124575,196270,Dagstrup
124588,196283,Debel
124633,196835,Knebel
124635,196837,Knud
124642,196844,Kokkedal
124610,196736,Idestrup
211667,123029,Kierspe
211705,123114,Korschenbroich
124718,197047,Nordby
124736,197089,Nykobing Mors
124741,197094,Nysted
124744,197097,Odde
124750,197128,Ornum
124662,196939,Liseleje
124663,196941,Løgstrup
124656,196933,Lindet
124672,196976,Mariager
124675,196979,Marstal
124681,196985,Mejeriby
124684,196988,Melby
124686,196990,Mern
124688,196992,Mesinge
124689,196993,Millinge
124694,196998,Mollerup
124710,197039,Nimtofte
124862,197797,Vra
124875,197810,Arecibo
124814,197699,Vandel
124825,197735,Vemmenæs
124831,197741,Vesløs
124832,197742,Vestbjerg
124842,197752,Vestergaard
124846,197756,Vestervig
124850,197785,Vodskov
124851,197786,Vojens
124983,198096,Azuaga
124987,198100,Bacarot
124988,198101,Baena
124990,198103,Balaguer
124977,198090,Ayguafreda
124963,198051,Armilla
124969,198057,Arriate
124970,198058,Arriba
124943,198006,Aoiz
124921,197908,Alcaniz
124924,197987,Anaya
124926,197989,Andoain
124916,197902,Albuñuelas
124917,197904,Alcalá De Los Gazules
124918,197905,Alcalá La Real
124919,197906,Alcalalí
124909,197895,Alberique
124914,197900,Albox
124899,197859,Adsubia
124904,197890,Albaida
124896,197856,Abrera
124884,197844,Vega Baja
125152,198953,Guísamo
125154,198955,Guisona
125156,198981,Hospital De Órbigo
125157,198982,Hostalric
125170,198995,Huete
125171,198996,Hueto Abajo
125132,198933,Guadalest
125140,198941,Gualchos
125143,198944,Guardiola
125105,198881,Gata
125106,198882,Gátova
125119,198896,Gilet
125061,198788,Faro
125064,198791,Felanitx
125080,198831,Freixinet
125085,198836,Fuendetodos
125087,198838,Fuensalida
125095,198846,Fuente Vaqueros
125096,198847,Fuente-Álamo De Murcia
125032,198735,Elgóibar
125034,198737,Elizondo
124929,197992,Anglés
125004,198683,El Cueto
125011,198690,El Guincho
125022,198701,El Moncayo
125701,201529,Fairplay
125191,199140,La Nou
125192,199141,La Nucía
125193,199142,La Orotava
125194,199143,La Parra
125181,199130,La Llacuna
125176,199001,Ibi
125146,198947,Guerrica
125042,198745,Encinas De Abajo
125826,122946,Husen
125777,201677,Garden Valley
125202,199151,La Pobla De Lillet
126040,123395,Neubeckum
126064,123444,Norddorf
126695,124752,Neustraßburg
126732,124839,Pölich
126734,124841,Pracht
126769,124901,Salmrohr
126690,124747,Nerzweiler
126647,124653,Leutesdorf
126658,124689,Mastershausen
126663,124694,Meddersheim
126668,124699,Meisenheim
126675,124706,Meuspath
126633,124639,Langenlonsheim
126607,124585,Kindel
126577,124504,Hermeskeil
126128,123585,Plettenberg
126539,124439,Godendorf
126541,124441,Gondershausen
126549,124450,Greimerath
126564,124491,Heidweiler
126920,125233,Bosdorf
126934,125247,Bühlau
126830,125038,Winden
126728,124835,Plaidt
126793,124950,Stadtkyll
126801,124984,Urschmitt
126811,124994,Wahlrod
126941,125254,Burkersdorf
126846,125054,Worth Am Rhein
126874,125135,Marpingen
126980,125345,Freiroda
126981,125346,Freital
126984,125349,Gablenz
127004,125395,Großpösna
127129,125650,Niesky
127131,125652,Nossen
127018,125436,Herrnhut
127032,125452,Hormersdorf
127039,125485,Kitzscher
127053,125499,Kleinstruppen
209748,114796,Nadia
209738,114786,Haldia
209741,114789,Jalpaiguri
209770,114842,Magyaregregy
209772,114844,Mecseknadasd
209773,114845,Mikóháza
209775,114847,Mohacs
209777,114849,Nagyharsany
209780,114927,Kazincbarcika
209782,114929,Kisgyor
209799,114946,Sajószentpéter
209801,114948,Sarospatak
209707,114730,Salem
209714,114737,Thanjavur
209716,114739,Tiruchirappalli
209718,114741,Tiruppur
209722,114745,Vellore
209726,114749,Aligarh
209679,114677,Pathankot
209703,114726,Palni
209704,114727,Pudukkottai
209685,114683,Abu Road
209687,114685,Barmer
209689,114687,Bhilwara
208883,111120,Dol Pri Hrastniku
208886,111123,Dravograd
208888,111125,Fram
208764,110475,Valasske Klobouky
208854,111067,Kamnje
208862,111075,Nova Cerkev
208760,110471,Topolná
208761,110472,Uherske Hradiste
208941,111227,Trbovlje
209645,114183,Tobolsk
209665,114228,Ukhta
209667,114230,UlanUde
208922,111208,Skocjan
208923,111209,Sladki Vrh
208925,111211,Slovenj Gradec
208926,111212,Smarje Pri Jelsah
208927,111213,Smartno
208913,111175,Oplotnica
208916,111178,Pisece
208910,111172,Muta
208897,111159,Ljutomer
208878,111115,Crna Na Koroskem
207889,106945,Nishinomiya
207913,106996,Yumura
206669,254211,Shinano
206717,254309,Shirahama-cho
207611,256152,Yumoto-naka-yashiki
207618,256159,Yunokami
207621,256162,Yunokuchi
207798,106333,Kamogawa
207848,106848,Shiretoko
208617,109801,Mosty U Jablunkova
208622,109806,Orlova
208644,110254,Melnik
208646,110256,Mnichovice
208647,110257,Mnisek Pod Brdy
208649,110259,Nelahozeves
208652,110262,Netolice
208653,110263,Netvorice
208658,110268,Nymburk
208780,110517,Al Minya
208784,110521,Al Basatin
208808,110570,Faisalabad
208819,110605,Episkopi
208821,110607,Yermasoyia
208825,110611,Laxia
208833,110619,Koloni
208844,111057,Bistrica Pri Limbusu
208725,110411,Pribyslav
208729,110415,Svetla Nad Sazavou
208731,110417,Trebic
208737,110423,Velke Mezirici
208746,110457,Luhacovice
208750,110461,Napajedla
208752,110463,Ostrozska Nova Ves
208753,110464,Otrokovice
208756,110467,Slusovice
208721,110407,Pelhrimov
208722,110408,Pocatky
208723,110409,Polná
208717,110403,Nedvedice
208718,110404,Nove Mesto Na Morave
208627,109811,Petrvald
208634,109818,Rymarov
208640,109824,Staré Hamry
208687,110322,Decin
208692,110352,Osek
208699,110359,Roudnice Nad Labem
208702,110363,Tisá
122554,194339,Saint-Paul-en-Forêt
122556,194341,Saint-Paul-sur-Yenne
122560,194345,Saint Peray
122139,192581,Neuilly-Plaisance
122145,192587,Neuvic
122168,192635,Noisy-le-Sec
122170,192637,Nolay
122175,192642,Nonant
122135,192553,Negreville
122086,192455,Moulines
122124,192542,Naujan Et Postiac
122126,192544,Navette
122074,192443,Mouguerre
122078,192447,Moulès
122568,194419,Saint-Simon
122562,194413,Saint-Savin
122204,192693,Noyers
122582,194433,Saint-Sylvestre-Cappel
122577,194428,Saint-Sulpice-de-Faleyrens
122578,194429,Saint-Sulpice-de-Graimbouville
122594,194467,Salces
122693,119836,Marlow
122713,119883,Peenemunde
122669,119786,Kobande
122679,119796,Krakvitz
122597,194470,Salernes
122598,194471,Saliès
122609,194507,Sand
122644,194567,Saugues
122652,194575,Sault
122633,194531,Sarcey
122636,194559,Saturargues
122613,194511,Sangatte
122615,194513,Sanguinet
122620,194518,Santa-Lucia-di-Mercurio
122622,194520,Santenay
122627,194525,Sapogne-et-Feuchères
123636,121787,Asbeck
123659,121835,Barenstein
123664,121840,Barmen
123566,121640,Wiesmoor
123134,120744,Hinte
123183,120846,Jork
123024,120531,Gastriege
122995,120450,Engelnstedt
122761,119983,Wendorf
122764,119986,Wieck
122771,119993,Woldzegarten
122725,119895,Quassel
122734,119930,Sietow
122740,119936,Stahlbrode
122953,120382,Dreisielen
122991,120446,Emsburen
122942,120345,Delliehausen
122900,120251,Bramberg
122907,120284,Bülte
124113,122786,Hergarten
123793,122127,Bunde
123586,121685,Zetel
204802,250372,Kawarayama
204873,250520,Kiriake
205606,252022,Myoko
207662,112954,Viitasaari
207674,112991,Ylamaa
207675,112992,Ylämylly
207676,112993,Yläne
207686,113003,Ylitornio
207690,113007,Ypaja
207696,113013,Abaza
207698,113015,Achinsk
207706,106130,Beni Yakhlef
207707,106131,Berkane
207716,106140,Guelmim
207719,106143,Ifrane
212748,127955,Aldermaston
212850,128155,Bamford
212846,128127,Badwell Ash
212861,128166,Bardon Mill
212889,128218,Bathampton
212874,128179,Barlborough
213686,131370,Moulton Saint Michael
213628,131263,Mevagissey
212927,128280,Benson
212934,128312,Bicton
213878,132186,Seasalter
213880,132188,Seaton
213765,131521,North Petherwin
213834,132117,Saint Neot
213847,132130,Saltmarsh
213755,131511,North Hill
213646,131281,Milborne
213656,131315,Mitcham
213712,131421,Neston
212906,128259,Beeley
124953,198041,Ariañy
127699,203232,Rosemary Beach
127702,203235,Rotonda West
127845,203927,Willow
127605,203041,Point Reyes Station
127612,203072,Portola
211821,123776,Schildesche-Bauerschaft
211841,123820,Schwerte
211931,124458,Großmaischeid
127925,204080,Ang Thong
212826,128107,Aylesbeare
212829,128110,Aylsham
212807,128063,Askam
212770,127977,Altarnun
212759,127966,Allerton
212768,127975,Alrewas
212755,127962,Alfold
212651,127363,Geschwenda
212645,127357,Geraberg
211941,124468,Hachenburg
211946,124473,Hanhofen
212622,127310,Drognitz
214636,135261,Zoutleeuw
214650,135275,Assenede
214624,135224,Villers-la-Ville
213941,132322,Silsden
213943,132324,Silverdale
213949,132330,Singleton
213910,132267,Sherston
213894,132227,Shap
213892,132225,Shandon
214747,135471,Kruibeke
214690,135364,Drongen
214698,135372,Eeklo
214754,135478,Laarne
214674,135323,Bottelare
214678,135327,Broek
214759,135507,Melsele
214772,135520,Nazareth
214826,136124,Bytca
214813,136111,Nizna
214814,136112,Senica
214834,136132,Krásno Nad Kysucou
214839,136161,Vrútky
214841,136163,Ziar
214842,136164,Zuberec
214820,136118,Suchá Nad Parnou
214822,136120,Vlckovce
214823,136121,Vrbové
214776,135524,Nieuwendorp
214777,135525,Nieuwkerken-Waas
214800,135573,Sint-Gillis-Waas
214892,136264,Lozenec
214893,136265,Markovo
214895,136267,Oreshak
214876,136223,Sliven
214857,136179,Haskovo
214864,136211,Asenovgrad
214866,136213,Karlovo
214871,136218,Trud
214873,136220,Razgrad
214874,136221,Dulovo
215784,139923,Steyregg
215672,139715,Leonding
215673,139716,Leonstein
215685,139728,Marchtrenk
215686,139729,Maria Neustift
215691,139758,Natternbach
215695,139762,Neufelden
215696,139763,Neukirchen Am Walde
215701,139768,Neydharting
215631,139230,Oberwölbling
215647,139666,Hofkirchen Im Traunkreis
215660,139679,Jochling
215668,139711,Lehrsberg
215669,139712,Lembach Im Mühlkreis
214918,136314,Blato
214879,136226,Elin Pelin
214881,136228,Ihtiman
214911,136283,Yambol
214912,136284,Brtonigla
214914,136310,Cilipi
214928,136324,Dubrava
214942,136363,Rudine
214945,136366,Lipik
214948,136369,Borik
214949,136370,Ika
214950,136371,Kastav
214951,136372,Kras
214953,136374,Matulji
214954,136375,Stinica
215936,140723,Selzthal
215937,140724,Semriach
215944,140755,Teufenbach
215948,140759,Thörl
215950,140761,Tieschen
215929,140716,Schwanberg
215824,140012,Zell Am Moos
215831,140019,Alpendorf
215834,140022,Althofen
215866,140554,Mürzhofen
215868,140557,Nestelbach
215880,140569,Neustift
215897,140610,Paldau
215904,140617,Pernegg
215905,140618,Pesendorf
216766,143984,Amirim
216769,144012,Kefar Barukh
216770,144013,Kfar Tavor
216703,143872,Rishon Lezion
216707,143876,Sha`alvim
216720,143914,Carmel
216633,143325,Tarneit
216639,143331,The Basin
216660,143376,Werribee South
216661,143377,Wesburn
216689,143833,Lod
216693,143862,Qiryat Ono
215959,140770,Trofaiach
128973,126140,Kothen
129011,126231,Parey
129502,127245,Ballstädt
129521,127290,Creuzburg
129528,127297,Dermbach
129125,126450,Bellin
129129,126454,Berkenthin
218769,151901,Glouster
216949,144763,Olterterp
217789,148000,East Wareham
217798,148009,Gloucester
219775,155855,Barneveld
128621,207004,Saraphi
216956,144770,Oppenhuizen
216918,144684,Haule
216942,144732,Mantgum
216910,144676,Gorredijk
216900,144666,Formerum
216895,144637,De Kolk
216876,144618,Boxum
216884,144626,Buren
216865,144183,Marupe
216855,144173,Kraslava
216861,144179,Limbazi
216841,144134,Aizkraukle
216842,144135,Aluksne
216852,144170,Jekabpils
216781,144024,Migdal
216786,144029,Nazareth Illit
216793,144061,Dimona
130009,128299,Betley
129997,128287,Bere Regis
129999,128289,Bermondsey
129979,128243,Beckford
129981,128245,Beckley
129976,128240,Beckenham
129977,128241,Beckermet
129971,128235,Bearsted
129916,128102,Axbridge
129921,128133,Balfron
129922,128134,Balham
129928,128140,Ballycastle
129867,128002,Annalong
129881,128042,Arreton
129852,127987,Alwalton
129910,128096,Avebury
129792,127848,City Center
129781,127837,Visegrad
129782,127838,Vlasenica
129783,127839,Zvornik
129766,127796,Mitrici
129773,127829,Pale
129774,127830,Prijedor
129758,127788,Hadzici
129762,127792,Konjic
129753,127783,Carsija
129756,127786,Gracanica
129748,127778,Bihac
129663,127588,Plaue
129614,127487,Langewiesen
129604,127451,Kahla
129090,126389,Zörbig
131600,212401,Donghae-si
131628,212452,Gangwon-do
129931,128143,Ballygawley
131738,213092,Tongyeong-si
220652,159440,Bansha
220654,159442,Borrisoleigh
220684,159522,Liuan
220686,159524,Maanshan
220705,159543,Tongling
220721,159584,Haidian
220737,159625,Caiyuan
220775,159689,Jianyang
220793,160148,Yulin
220805,160160,Anshun
220806,160161,Bijie
220811,160166,Defeng
220815,160195,Shuichang
220823,160203,Xingyi
220836,160216,Zunyi
220843,160248,Heping
220897,160352,Fenghuang
220898,160353,Fucheng
220904,160359,Handan
220906,160361,Hengshui
220913,160368,Linxi
220936,160417,Zhangjiakou
131498,212205,Anmyeon-eup
130708,209190,Kampung Bukit Rangin
130166,128637,Bruichladdich
130167,128638,Bruton
130155,128600,Broad Oak
130099,128492,Bowmore
130126,128545,Brean
130027,128343,Birchington
130088,128455,Bonnyrigg
221850,164474,Cave
221817,164418,Arce
221818,164419,Ardea
221823,164424,Bagnoregio
221825,164426,Barbarano Romano
221826,164427,Bassano Romano
221829,164430,Bienno
221831,164432,Boccea
221833,164434,Caianello
221835,164436,Campagnano Di Roma
221838,164462,Casalvieri
221812,164413,Alatri
221814,164415,Alvito
221815,164416,Anzio
221790,163914,San Giorgio Di Piano
221791,163915,San Giovanni
221795,163919,San Giustino
221755,163831,Pozzuolo
221758,163834,Pratovecchio
221759,163835,Premilcuore
221765,163866,Rocca San Casciano
221737,163813,Polesine Parmense
221660,163663,Lugnano
221730,163782,Pavullo
221693,163721,Mondolfo
221694,163722,Monghidoro
220968,160475,Yabuli
221703,163731,Montecarotto
221705,163733,Montefiore Conca
221706,163734,Montefortino
221710,163762,Ortignano Raggiolo
221715,163767,Ostra
221716,163768,Ostra Vetere
221717,163769,Paderna
221718,163770,Palazzina
221721,163773,Palazzone
221722,163774,Palidano
221681,163684,Marore
221682,163685,Marradi
221684,163712,Mirandola
221686,163714,Modigliana
220642,159430,Strokestown
131998,214015,Min Buri
132005,214022,Mu Si
132030,17795,Roi Et City Center
132031,214070,Sakon Nakhon City Center
219927,156153,Westby
145595,143788,Even Yehuda
145618,143837,Mazkeret Batya
145620,143839,Mevo Modiim
145639,143858,Petah Tiqwa
145660,143904,`En `Iron
145671,143940,Qiryat Yam
145691,143985,Arbel
145569,143736,El Madania
145704,143998,Eilon
145698,143992,Carmiel
145708,144002,Gesher
145718,144038,Sede Eliezer
145427,143438,Cottesloe
145433,143444,Donnybrook
145449,143486,Manjimup
145452,143489,Maylands
145462,143499,Nannup
145468,11980,Nedlands
145406,143391,Wooragee
145416,143401,Yarra Junction
145418,143403,Yarrawonga
145931,144456,Grolloo
145919,144444,Erica
145807,144205,Skrunda
145871,144345,María
145893,144392,Anderen
145790,144162,Engure
145791,144189,Piedrujas
145795,144193,Preili
145796,144194,Ragana
145802,144200,Sabile
145803,144201,Salacgriva
145776,144148,Bukulti
145779,144151,Carnikava
145783,144155,Cesvaine
145768,144140,Balozi
145769,144141,Balvi
145771,144143,Bauska
145750,144097,Esh Sheikh Muwannis
145736,144056,Ashdod
145726,144046,Shlomi
144665,239289,Livanatai
144668,239292,Livartzion
144690,239314,Longa
144691,239340,Loulos
144704,239353,Loutra
144708,239357,Loutra Ipatis
144720,239393,Magoulades
144829,142191,Dalby
144857,142245,Helidon
144877,142291,Maleny
144934,142401,Ross River
145367,143300,Springvale
145362,143295,Sorrento
144991,142535,Bligh
144996,142540,Bordertown
144971,142489,Woodgate
142771,141333,Villa Mella
144787,239509,Manganos
144640,239240,Lipsoí
144648,239248,Listaros
144652,239252,Lithakia
144661,239261,Lithochoro (Pieria)
144566,238689,Koukkos
144624,239199,Limenaria
144443,238445,Kokkinon Metokhion
144479,238505,Komi
144510,238584,Korakades
144520,238594,Korfos
144529,238603,Korinos
144537,238636,Kosmas
144538,238637,Kosmation
248945,260774,Hanjang-dong
144357,237889,Kato Pedina
144379,237911,Kato Sangrion
144390,238343,Kirianna
144391,238344,Kirinthos
144400,238353,Kissos
144401,238354,Kithnos
144406,238359,Kiveri
144410,238388,Klisidhion
144411,238389,Klismata
143704,235433,Aposkepos
143979,236754,Filiatra
143986,236761,Filippos
146883,241738,Roussospition
151853,149941,Winnisquam
152458,151208,Wantagh
152391,151066,Sag Harbor
151894,150032,Glassboro
150504,249769,Kamenoura
149812,247233,Asakura-shi
149837,247282,Aso-gun
150548,249861,Kamikawa-cho
150750,250647,Kita-sugita
150969,251483,Mihara
148354,146073,Lierop
148356,146075,Lieshout
147371,243491,Zefiria
147899,245758,Muhayil
147990,245923,Rabigh
148813,147024,Fisherville
148577,146529,Hiawatha
148684,146766,Baxter Springs
149371,148170,Wellfleet
149790,247211,Asago-shi
146980,242329,Stavros
147348,243443,Yimnon
147354,243474,Zambellata
146949,241879,Sfakera
146963,241893,Sfinarion
146895,241775,Sami
146900,241780,Samothraki
146805,241585,Rakhai
146773,241528,Pserimos
146780,241535,Psili Ammos
146847,241677,Rodhia
146857,241687,Rodholivos
146864,241694,Rodopolis
146867,241722,Roumeli
146695,240977,Pendeli
146719,241025,Perion
146727,241033,Peritheia
146748,241078,Petres
146490,240188,Mytikas
146506,240204,Nea Apollonia
146526,240248,Nea Mesagkala
146528,240250,Nea Michaniona
146545,240291,Neai Kydoniai
146577,240738,Paleokastritsa
146586,240771,Paloi
146607,240792,Panayia
146610,240819,Panormos
146612,240821,Panormos Mykonos
146643,240876,Paralia Skotinis
146644,240877,Paralia Tyrou
146651,240884,Paramythia
146674,240931,Patrokhori
146446,240096,Moni
146449,240099,Monodhendrion
146468,240142,Mouresion
146475,240149,Mourion
146477,240151,Mourne
146485,240183,Myrtea
146398,239999,Milatos
145997,144599,Bantega
145999,144601,Beers
145936,144461,Hollandscheveld
145947,144498,Oosterhesselen
145989,144591,Anjum
145990,144592,Arum
145991,144593,Augustinusga
145975,144551,Wezuperbrug
238831,234771,Agios Petros
238890,234879,Akhladheri
238896,234885,Akhladhion
139922,138813,Waldenstein
139932,138849,Amstetten
139942,138859,Atzenbrugg
139949,138891,Dietmanns
139844,138658,Kühnsdorf
238848,234788,Agni
238849,234789,Agnitsini
238913,234927,Alatopetra
238920,234934,Alepou
238936,234975,Almiropotamos
238941,234980,Alonai
238948,234987,Alonistaina
238964,235027,Amfilochia
238992,235079,Anafi
239003,235090,Anatoli
239005,235092,Anatoliki Frangista
239057,235584,Asfendiou
239060,235587,Asimion
239082,235633,Assos
240865,242291,Stalis
240883,242733,Tsepelovon
240896,242770,Tsivaras
240897,242771,Tsivlos
240902,242776,Tsotilion
240798,242175,Smardhakion
